db_id,name,rank,parent_id,ncbi_id,threshold
820,Alcaligenes faecalis,species,123,511,0.9090211391448976
1711,Algibacter lectus,species,405,221126,0.3643771708011627
728,Alicycliphilus denitrificans,species,92,179636,0.4314164519309997
1709,Aliivibrio fischeri,species,404,668,0.6471527218818665
1710,Aliivibrio wodanis,species,404,80852,0.3182838261127472
850,Alkalihalobacillus clausii,species,138,79880,0.2043314427137375
849,Alkalihalobacillus trypoxylicola,species,138,519424,0.0038219424895942
992,Altererythrobacter marensis,species,181,543877,0.0004829751269426
593,Alteromonas australica,species,52,589873,0.331312745809555
595,Alteromonas macleodii,species,52,28108,0.6454581618309021
594,Alteromonas mediterranea,species,52,314275,0.4511653184890747
596,Alteromonas stellipolaris,species,52,233316,0.2855317592620849
1745,Amycolatopsis mediterranei,species,418,33910,0.0327495001256465
1746,Amycolatopsis methanolica,species,418,1814,0.0001296176342293
1748,Amycolatopsis regifaucium,species,418,546365,0.001457858714275
1747,Amycolatopsis vancoresmycina,species,418,208444,0.0695607215166091
1840,Anaerococcus hydrogenalis,species,440,33029,0.5935712456703186
1841,Anaerococcus lactolyticus,species,440,33032,0.4956327378749847
1842,Anaerococcus tetradius,species,440,33036,0.404216319322586
729,Anaerostipes hadrus,species,93,649756,0.5115271806716919
1007,Anaplasma marginale,species,188,770,0.3413765728473663
1008,Anaplasma phagocytophilum,species,188,948,0.5264663696289062
1764,Aneurinibacillus migulanus,species,422,47500,0.3078718185424804
994,Anoxybacillus gonensis,species,183,198467,0.0052726338617503
1287,Aphanizomenon flos-aquae,species,289,1176,0.6120889782905579
1581,Arcobacter butzleri,species,375,28197,0.6126963496208191
1582,Arcobacter lanthieri,species,375,1355374,0.323704719543457
834,Ardenticatena maritima,species,130,872965,0.0044766901992261
1256,Arenimonas composti,species,274,370776,0.009327633306384
1257,Arenimonas oryziterrae,species,274,498055,0.0031250000465661
1173,Arthrospira platensis,species,240,118562,0.1447578519582748
1261,Asticcacaulis benevestitus,species,277,347481,0.0090103736147284
1472,Atopobium minutum,species,339,1381,0.1930403858423233
1855,Aurantimonas coralicida,species,450,182270,0.0028146812692284
1856,Aurantimonas manganoxydans,species,450,651183,0.0026921194512397
967,Aureimonas ureilytica,species,167,401562,0.9201525449752808
1639,Avibacterium paragallinarum,species,395,728,0.5280898809432983
562,Azospirillum brasilense,species,43,192,0.6858577728271484
563,Azospirillum thiophilum,species,43,528244,0.0016078401822596
708,Azotobacter vinelandii,species,80,354,0.2133098840713501
1477,Bacillus amyloliquefaciens,species,340,1390,0.0
1478,Bacillus anthracis,species,340,1392,0.1129108518362045
1494,Bacillus aryabhattai,species,340,412384,0.3844944536685943
1488,Bacillus atrophaeus,species,340,1452,0.359068214893341
1489,Bacillus azotoformans,species,340,1454,0.5317143797874451
1490,Bacillus badius,species,340,1455,0.3164399266242981
1479,Bacillus cereus,species,340,1396,0.0
1480,Bacillus circulans,species,340,1397,0.2530772387981415
1481,Bacillus coagulans,species,340,1398,0.7260532379150391
1504,Bacillus coahuilensis,species,340,408580,0.3131223022937774
1502,Bacillus cytotoxicus,species,340,580165,0.1479117572307586
1498,Bacillus endophyticus,species,340,135735,0.7180799245834351
1473,Bacillus gaemokensis,species,340,574375,0.0109501536935567
1496,Bacillus ginsengihumi,species,340,363870,0.194122776389122
1475,Bacillus glycinifermentans,species,340,1664069,0.1769118905067443
1482,Bacillus licheniformis,species,340,1402,0.175994873046875
1474,Bacillus marisflavi,species,340,189381,0.2750252783298492
1483,Bacillus megaterium,species,340,1404,0.6089432835578918
1491,Bacillus methanolicus,species,340,1471,0.0008183306199498
1503,Bacillus mojavensis,species,340,72360,0.6040112376213074
1484,Bacillus mycoides,species,340,1405,0.3577913641929626
1505,Bacillus nakamurai,species,340,1793963,0.2316622287034988
1493,Bacillus paralicheniformis,species,340,1648923,0.2982275485992431
1485,Bacillus pumilus,species,340,1408,0.0
1499,Bacillus safensis,species,340,561879,0.487340897321701
1497,Bacillus siamensis,species,340,659243,0.2580360770225525
1492,Bacillus smithii,species,340,1479,0.4278404414653778
1500,Bacillus sonorensis,species,340,119858,0.107035331428051
1486,Bacillus subtilis,species,340,1423,0.7989749908447266
1495,Bacillus thermoamylovorans,species,340,35841,0.3890991806983948
1487,Bacillus thuringiensis,species,340,1428,0.5
1476,Bacillus velezensis,species,340,492670,0.32
1501,Bacillus vietnamensis,species,340,218284,0.4043551981449127
1069,Bacteroides caccae,species,202,47678,0.3977571427822113
1059,Bacteroides cellulosilyticus,species,202,246787,0.5578185319900513
1064,Bacteroides eggerthii,species,202,28111,0.4515072107315063
1061,Bacteroides finegoldii,species,202,338188,0.0018044793978333
1056,Bacteroides fragilis,species,202,817,0.9154892325401306
1072,Bacteroides gallinarum,species,202,376806,0.0065939640626311
1062,Bacteroides graminisolvens,species,202,477666,0.0451349131762981
1060,Bacteroides intestinalis,species,202,329854,0.4104998707771301
1067,Bacteroides nordii,species,202,291645,0.4484312236309051
1065,Bacteroides ovatus,species,202,28116,0.6765673160552979
1071,Bacteroides propionicifaciens,species,202,392838,0.0076595745049417
1070,Bacteroides pyogenes,species,202,310300,0.7241795659065247
1066,Bacteroides salyersiae,species,202,291644,0.3335361182689667
1068,Bacteroides stercoris,species,202,46506,0.5384615659713745
1057,Bacteroides thetaiotaomicron,species,202,818,0.5487266778945923
1058,Bacteroides uniformis,species,202,820,0.5420867800712585
1063,Bacteroides xylanisolvens,species,202,371601,0.0064618927426636
1014,Bartonella bacilliformis,species,191,774,0.2177332788705825
1019,Bartonella birtlesii,species,191,111504,0.0982409566640853
1023,Bartonella bovis,species,191,155194,0.6479400992393494
1022,Bartonella clarridgeiae,species,191,56426,0.0062656640075147
1011,Bartonella doshiae,species,191,33044,0.0140000004321336
1016,Bartonella elizabethae,species,191,807,0.0869068056344986
1012,Bartonella grahamii,species,191,33045,0.141929030418396
1020,Bartonella henselae,species,191,38323,0.213005781173706
1015,Bartonella quintana,species,191,803,0.311522513628006
1024,Bartonella rattimassiliensis,species,191,270250,0.0423572733998298
1018,Bartonella tamiae,species,191,373638,0.0287311989814043
1017,Bartonella tribocorum,species,191,85701,0.0125722903758287
1013,Bartonella vinsonii,species,191,33047,0.8256517052650452
1021,Bartonella washoeensis,species,191,186739,0.3858835697174072
1076,Bellilinea caldifistulae,species,205,360411,0.0023242300376296
700,Bergeyella zoohelcum,species,76,1015,0.4764420986175537
1507,Bibersteinia trehalosi,species,342,47735,0.4005242586135864
1675,Bifidobacterium actinocoloniiforme,species,396,638619,0.0032298136502504
1646,Bifidobacterium adolescentis,species,396,1680,0.484755665063858
1648,Bifidobacterium angulatum,species,396,1683,0.3700654804706573
1661,Bifidobacterium animalis,species,396,28025,0.6736432909965515
1642,Bifidobacterium biavatii,species,396,762212,0.0085855033248662
1647,Bifidobacterium bifidum,species,396,1681,0.3329055309295654
1674,Bifidobacterium bohemicum,species,396,638617,0.0042956862598657
1666,Bifidobacterium bombi,species,396,471511,0.0137745672836899
1669,Bifidobacterium boum,species,396,78343,0.0065141404047608
1649,Bifidobacterium breve,species,396,1685,0.4887554347515106
1640,Bifidobacterium callitrichos,species,396,762209,0.0075725703500211
1650,Bifidobacterium catenulatum,species,396,1686,0.6482250690460205
1659,Bifidobacterium choerinum,species,396,35760,0.0321554765105247
1651,Bifidobacterium coryneforme,species,396,1687,0.0027711065486073
1652,Bifidobacterium cuniculi,species,396,1688,0.0030115442350506
1653,Bifidobacterium dentium,species,396,1689,0.3267131149768829
1668,Bifidobacterium gallicum,species,396,78342,0.0034266132861375
1670,Bifidobacterium gallinarum,species,396,78344,0.0062045734375715
1654,Bifidobacterium indicum,species,396,1691,0.0031787583138793
1663,Bifidobacterium longum,species,396,216816,0.7574605345726013
1655,Bifidobacterium magnum,species,396,1692,0.0020833334419876
1671,Bifidobacterium merycicum,species,396,78345,0.00593983521685
1656,Bifidobacterium minimum,species,396,1693,0.0028394856490194
1658,Bifidobacterium mongoliense,species,396,518643,0.0011051468318328
1662,Bifidobacterium pseudocatenulatum,species,396,28026,0.3465409874916076
1657,Bifidobacterium pseudolongum,species,396,1694,0.7500364780426025
1673,Bifidobacterium psychraerophilum,species,396,218140,0.0024899709969758
1643,Bifidobacterium reuteri,species,396,983706,0.0016335420077666
1672,Bifidobacterium ruminantium,species,396,78346,0.0067908759228885
1665,Bifidobacterium saeculare,species,396,78257,0.0028662956319749
1641,Bifidobacterium saguini,species,396,762210,0.003123972332105
1660,Bifidobacterium scardovii,species,396,158787,0.0024779308587312
1664,Bifidobacterium subtile,species,396,77635,0.0059991427697241
1644,Bifidobacterium thermacidophilum,species,396,246618,0.0020723736379295
1645,Bifidobacterium thermophilum,species,396,33905,0.430809736251831
1667,Bifidobacterium tsurumiense,species,396,356829,0.0028867379296571
1174,Bilophila wadsworthia,species,241,35833,0.3631796836853027
1839,Blastochloris viridis,species,439,1079,0.0009044862235896
1263,Blautia producta,species,279,33035,0.0033174671698361
1264,Blautia wexlerae,species,279,418240,0.6579819321632385
825,Bordetella avium,species,125,521,0.0244614817202091
823,Bordetella bronchiseptica,species,125,518,0.35
829,Bordetella hinzii,species,125,103855,0.2195504456758499
827,Bordetella holmesii,species,125,35814,0.0226697064936161
824,Bordetella pertussis,species,125,520,0.1704481840133667
828,Bordetella pseudohinzii,species,125,1331258,0.0010700909188017
826,Bordetella trematum,species,125,123899,0.1896067410707473
524,Borrelia coriaceae,species,25,144,0.1195887476205825
525,Borrelia crocidurae,species,25,29520,0.4
527,Borrelia duttonii,species,25,40834,0.4219001531600952
522,Borrelia hermsii,species,25,140,0.7023681402206421
526,Borrelia miyamotoi,species,25,47466,0.580886960029602
523,Borrelia parkeri,species,25,141,0.2356143146753311
1515,Borreliella afzelii,species,346,29518,0.3913435637950897
1513,Borreliella burgdorferi,species,346,139,0.4344885945320129
1516,Borreliella garinii,species,346,29519,0.6309962868690491
1514,Borreliella valaisiana,species,346,62088,0.2571692764759063
1130,Brachyspira hyodysenteriae,species,215,159,0.2547447085380554
1131,Brachyspira pilosicoli,species,215,52584,0.4158288240432739
716,Bradyrhizobium diazoefficiens,species,84,1355477,0.436346560716629
717,Bradyrhizobium elkanii,species,84,29448,0.7412480115890503
712,Bradyrhizobium japonicum,species,84,375,0.6800041794776917
715,Bradyrhizobium liaoningense,species,84,43992,0.0588605590164661
714,Bradyrhizobium valentinum,species,84,1518501,0.2200040817260742
713,Bradyrhizobium yuanmingense,species,84,108015,0.5919435620307922
1768,Brevibacillus agri,species,423,51101,0.2722536325454712
1769,Brevibacillus borstelensis,species,423,45462,0.2070768326520919
1766,Brevibacillus brevis,species,423,1393,0.5466344356536865
1767,Brevibacillus laterosporus,species,423,1465,0.5870698094367981
1765,Brevibacillus thermoruber,species,423,33942,0.3857695460319519
1678,Brevibacterium casei,species,399,33889,0.3425033092498779
1679,Brevibacterium linens,species,399,1703,0.5168343782424927
670,Brevundimonas diminuta,species,67,293,0.4556882381439209
984,Brochothrix thermosphacta,species,178,2756,0.0118294917047023
597,Brucella abortus,species,53,235,0.0463709682226181
599,Brucella canis,species,53,36855,0.0191264245659112
605,Brucella ceti,species,53,120577,0.02
600,Brucella intermedia,species,53,94625,0.4963965117931366
601,Brucella melitensis,species,53,29459,0.0464118048548698
602,Brucella neotomae,species,53,29460,0.0012152309063822
598,Brucella ovis,species,53,236,0.003729281714186
604,Brucella pinnipedialis,species,53,120576,0.0301869167014956
603,Brucella suis,species,53,29461,0.0
1545,Buchnera aphidicola,species,361,9,0.9456360697746276
1391,Burkholderia anthina,species,319,179879,0.4610263407230377
1386,Burkholderia cenocepacia,species,319,95486,0.724275442957878
1373,Burkholderia cepacia,species,319,292,0.35
1384,Burkholderia contaminans,species,319,488447,0.6363910436630249
1387,Burkholderia diffusa,species,319,488732,0.4230495989322662
1383,Burkholderia dolosa,species,319,152500,0.0188394878059625
1379,Burkholderia gladioli,species,319,28095,0.6018546223640442
1374,Burkholderia glumae,species,319,337,0.454653799533844
1390,Burkholderia lata,species,319,482957,0.213002011179924
1385,Burkholderia mallei,species,319,13373,0.1910642981529235
1388,Burkholderia multivorans,species,319,87883,0.6243563294410706
1389,Burkholderia oklahomensis,species,319,342113,0.2545988857746124
1380,Burkholderia pseudomallei,species,319,28450,0.28
1378,Burkholderia pseudomultivorans,species,319,1207504,0.7013564705848694
1381,Burkholderia stagnalis,species,319,1503054,0.4995560348033905
1382,Burkholderia territorii,species,319,1503055,0.6428627371788025
1375,Burkholderia thailandensis,species,319,57975,0.3799567520618438
1377,Burkholderia ubonensis,species,319,101571,0.713641345500946
1376,Burkholderia vietnamiensis,species,319,60552,0.6110506057739258
1078,Butyrivibrio fibrisolvens,species,207,831,0.6136090159416199
1079,Butyrivibrio proteoclasticus,species,207,43305,0.564026951789856
724,Caballeronia zhejiangensis,species,88,871203,0.1276300102472305
1708,Caldanaerobacter subterraneus,species,403,911092,0.5098634362220764
727,Caldibacillus debilis,species,91,301148,0.3627764284610748
565,Campylobacter coli,species,45,195,0.7
568,Campylobacter concisus,species,45,199,0.7333574295043945
569,Campylobacter curvus,species,45,200,0.6315419673919678
566,Campylobacter fetus,species,45,196,0.9260230720043182
571,Campylobacter gracilis,species,45,824,0.0004378283629193
574,Campylobacter iguaniorum,species,45,1244531,0.2493192106485366
567,Campylobacter jejuni,species,45,197,0.7276573181152344
570,Campylobacter lari,species,45,201,0.5727826952934265
573,Campylobacter subantarcticus,species,45,497724,0.3293147087097168
572,Campylobacter upsaliensis,species,45,28080,0.6375291347503662
1676,Candidatus Hamiltonella defensa,species,397,138072,0.592997133731842
1330,Candidatus Liberibacter americanus,species,307,309868,0.0104744303971529
1328,Candidatus Liberibacter asiaticus,species,307,34021,0.1245742067694664
1331,Candidatus Liberibacter solanacearum,species,307,556287,0.4694467484951019
1166,Candidatus Microthrix parvicella,species,236,41950,0.2925045788288116
559,Candidatus Moranella endobia,species,40,1048758,0.0084656085819005
514,Candidatus Pantoea carbekii,species,20,1235990,0.0696766972541809
1628,Candidatus Pelagibacter ubique,species,389,198252,0.5533141493797302
1284,Candidatus Phytoplasma australiense,species,287,59748,0.2056179791688919
496,Candidatus Portiera aleyrodidarum,species,11,91844,0.0410958901047706
1039,Candidatus Profftella armatura,species,194,669502,0.0046403710730373
1577,Candidatus Protochlamydia amoebophila,species,371,362787,0.4296131134033203
1677,Candidatus Regiella insecticola,species,398,138073,0.678829550743103
1629,Candidatus Ruthia magnifica,species,390,386487,0.0152848539873957
1176,Capnocytophaga canimorsus,species,242,28188,0.4805267453193664
1178,Capnocytophaga canis,species,242,1848903,0.3536723256111145
1177,Capnocytophaga cynodegmi,species,242,28189,0.6057828068733215
1175,Capnocytophaga ochracea,species,242,1018,0.6089081764221191
977,Carnobacterium divergens,species,174,2748,0.0002203128387918
976,Carnobacterium inhibens,species,174,147709,0.4231838583946228
979,Carnobacterium jeotgali,species,174,545534,0.0192530732601881
978,Carnobacterium maltaromaticum,species,174,2751,0.3741642236709595
544,Catabacter hongkongensis,species,35,270498,0.3382702469825744
504,Caulobacter henricii,species,16,69395,0.216275155544281
503,Caulobacter vibrioides,species,16,155892,0.0071399705484509
1793,Cellulophaga baltica,species,431,76594,0.5069611072540283
1792,Cellulophaga lytica,species,431,979,0.1879473626613617
672,Chania multitudinisentens,species,69,1639108,0.0005545081803575
1049,Chlamydia abortus,species,200,83555,0.0935700610280036
1051,Chlamydia muridarum,species,200,83560,0.1472727209329605
1052,Chlamydia pecorum,species,200,85991,0.2438625246286392
1050,Chlamydia pneumoniae,species,200,83558,0.1816964298486709
1048,Chlamydia psittaci,species,200,83554,0.4303586184978485
1047,Chlamydia trachomatis,species,200,813,0.5658740401268005
1265,Chlorogloeopsis fritschii,species,280,1124,0.0208697170019149
837,Chromobacterium haemolyticum,species,132,394935,0.620507538318634
839,Chromobacterium subtsugae,species,132,251747,0.4201585650444031
838,Chromobacterium vaccinii,species,132,1108595,0.3778561353683471
836,Chromobacterium violaceum,species,132,536,0.4291503727436065
847,Citrobacter amalonaticus,species,136,35703,0.3076642453670501
843,Citrobacter braakii,species,136,57706,0.4007337093353271
845,Citrobacter freundii,species,136,546,0.5007954835891724
844,Citrobacter koseri,species,136,545,0.3167019486427307
846,Citrobacter rodentium,species,136,67825,0.0135666532441973
1562,Clostridium aceticum,species,363,84022,0.0011304909130558
1550,Clostridium acetobutylicum,species,363,1488,0.4435919821262359
1563,Clostridium autoethanogenum,species,363,84023,0.0198326054960489
1561,Clostridium baratii,species,363,1561,0.6317929029464722
1557,Clostridium beijerinckii,species,363,1520,0.5779311656951904
1551,Clostridium botulinum,species,363,1491,0.0
1552,Clostridium butyricum,species,363,1492,0.5359042286872864
1566,Clostridium carboxidivorans,species,363,217159,0.2340926975011825
1564,Clostridium haemolyticum,species,363,84025,0.150570347905159
1559,Clostridium kluyveri,species,363,1534,0.0039199506863951
1560,Clostridium novyi,species,363,1542,0.616511344909668
1553,Clostridium pasteurianum,species,363,1501,0.0010379904415458
1554,Clostridium perfringens,species,363,1502,0.6562895774841309
1565,Clostridium saccharoperbutylacetonicum,species,363,36745,0.0056072208099067
1555,Clostridium sporogenes,species,363,1509,0.2444289624691009
1556,Clostridium tetani,species,363,1513,0.5794095993041992
1558,Clostridium tyrobutyricum,species,363,1519,0.4102410972118377
1549,Clostridium ventriculi,species,363,1267,0.001686340663582
535,Collimonas arenae,species,32,279058,0.007461879402399
536,Collimonas pratensis,species,32,279113,0.4491800665855407
626,Comamonas aquatica,species,59,225991,0.5509385466575623
625,Comamonas testosteroni,species,59,285,0.8039378523826599
1698,Corynebacterium accolens,species,402,38284,0.4511997997760772
