db_id,assembly_accession,assembly_uid,genus_name,genus_db_id,genus_ncbi_id,species_name,species_db_id,species_ncbi_id
29343,GCF_000406265.1,711608,Dickeya,318,204037,Dickeya dadantii,1369,204038
2171,GCF_000365405.2,564831,Dickeya,318,204037,Dickeya dianthicola,1370,204039
11627,GCF_000975305.1,339341,Dickeya,318,204037,Dickeya dianthicola,1370,204039
25599,GCF_000430955.1,41251,Dickeya,318,204037,Dickeya dianthicola,1370,204039
37713,GCF_000365305.1,686908,Dickeya,318,204037,Dickeya dianthicola,1370,204039
41691,GCF_000365365.1,688348,Dickeya,318,204037,Dickeya dianthicola,1370,204039
1489,GCF_000404105.1,701808,Dickeya,318,204037,Dickeya zeae,1371,204042
9885,GCF_000400525.1,689668,Dickeya,318,204037,Dickeya zeae,1371,204042
19265,GCF_000406045.1,711408,Dickeya,318,204037,Dickeya zeae,1371,204042
26720,GCF_000025065.1,106188,Dickeya,318,204037,Dickeya zeae,1371,204042
27959,GCF_000382585.1,663288,Dickeya,318,204037,Dickeya zeae,1371,204042
29506,GCF_000264075.1,617318,Dickeya,318,204037,Dickeya zeae,1371,204042
36396,GCF_000816045.1,241691,Dickeya,318,204037,Dickeya zeae,1371,204042
36872,GCF_000406165.1,711508,Dickeya,318,204037,Dickeya zeae,1371,204042
37106,GCF_000406225.1,711568,Dickeya,318,204037,Dickeya zeae,1371,204042
37587,GCF_000406325.1,711668,Dickeya,318,204037,Dickeya zeae,1371,204042
1209,GCF_001506125.1,614561,Dickeya,318,204037,Dickeya solani,1372,1089444
4044,GCF_001401695.1,553981,Dickeya,318,204037,Dickeya solani,1372,1089444
7301,GCF_000365285.1,686898,Dickeya,318,204037,Dickeya solani,1372,1089444
15368,GCF_000474655.1,67531,Dickeya,318,204037,Dickeya solani,1372,1089444
16745,GCF_001417915.1,562231,Dickeya,318,204037,Dickeya solani,1372,1089444
21872,GCF_000511285.1,164091,Dickeya,318,204037,Dickeya solani,1372,1089444
31781,GCF_000400795.1,689638,Dickeya,318,204037,Dickeya solani,1372,1089444
36156,GCF_000365345.1,686918,Dickeya,318,204037,Dickeya solani,1372,1089444
40433,GCF_000831935.1,249781,Dickeya,318,204037,Dickeya solani,1372,1089444
44389,GCF_000400565.1,689678,Dickeya,318,204037,Dickeya solani,1372,1089444
44573,GCF_001401705.1,553991,Dickeya,318,204037,Dickeya solani,1372,1089444
4880,GCF_000876135.1,271981,Anaerostipes,93,207244,Anaerostipes hadrus,729,649756
18746,GCF_000332875.2,549391,Anaerostipes,93,207244,Anaerostipes hadrus,729,649756
8513,GCF_001188545.1,431641,Enhydrobacter,425,212791,Enhydrobacter aerosaccus,1772,225324
10843,GCF_000175915.1,219878,Enhydrobacter,425,212791,Enhydrobacter aerosaccus,1772,225324
32192,GCF_000011785.1,32888,Histophilus,436,214906,Histophilus somni,1836,731
42662,GCF_000019405.1,40448,Histophilus,436,214906,Histophilus somni,1836,731
28851,GCF_000153705.1,178378,Fulvimarina,97,217510,Fulvimarina pelagi,737,217511
33122,GCF_001463845.1,593451,Fulvimarina,97,217510,Fulvimarina pelagi,737,217511
40725,GCF_001188555.1,431631,Pannonibacter,137,227873,Pannonibacter phragmitetus,848,121719
43069,GCF_001484065.1,603491,Pannonibacter,137,227873,Pannonibacter phragmitetus,848,121719
12356,GCF_000744705.1,205911,Streptacidiphilus,270,228398,Streptacidiphilus albus,1246,105425
32184,GCF_000787755.1,227471,Streptacidiphilus,270,228398,Streptacidiphilus albus,1246,105425
1162,GCF_000292265.1,649318,Dyella,7,231454,Dyella japonica,470,231455
7423,GCF_000725385.1,195961,Dyella,7,231454,Dyella japonica,470,231455
2949,GCF_000300075.1,429248,Candidatus Portiera,11,235572,Candidatus Portiera aleyrodidarum,496,91844
8198,GCF_000300035.1,429228,Candidatus Portiera,11,235572,Candidatus Portiera aleyrodidarum,496,91844
31345,GCF_000292685.1,419348,Candidatus Portiera,11,235572,Candidatus Portiera aleyrodidarum,496,91844
37395,GCF_000827855.1,247531,Candidatus Portiera,11,235572,Candidatus Portiera aleyrodidarum,496,91844
46355,GCF_000298385.1,428728,Candidatus Portiera,11,235572,Candidatus Portiera aleyrodidarum,496,91844
23364,GCF_000420745.1,40151,Pseudorhodobacter,297,238783,Pseudorhodobacter ferrugineus,1303,77008
43742,GCF_001202045.1,438371,Pseudorhodobacter,297,238783,Pseudorhodobacter ferrugineus,1303,77008
2871,GCF_000723745.1,195071,Akkermansia,70,239934,Akkermansia muciniphila,673,239935
44188,GCF_000020225.1,41268,Akkermansia,70,239934,Akkermansia muciniphila,673,239935
14553,GCF_000265055.1,385398,Nitratireductor,22,245876,Nitratireductor aquibiodomus,518,204799
24746,GCF_000615975.1,139401,Nitratireductor,22,245876,Nitratireductor aquibiodomus,518,204799
22212,GCF_001558255.1,640451,Grimontia,275,246861,Grimontia hollisae,1258,673
37484,GCF_000176515.1,221078,Grimontia,275,246861,Grimontia hollisae,1258,673
785,GCF_000473865.1,67011,Caldanaerobacter,403,249529,Caldanaerobacter subterraneus,1708,911092
3511,GCF_000007085.1,28668,Caldanaerobacter,403,249529,Caldanaerobacter subterraneus,1708,911092
34531,GCF_000156275.2,321631,Caldanaerobacter,403,249529,Caldanaerobacter subterraneus,1708,911092
17517,GCF_000764755.1,216171,Algibacter,405,261827,Algibacter lectus,1711,221126
28528,GCF_000764835.1,216211,Algibacter,405,261827,Algibacter lectus,1711,221126
65,GCF_000235665.1,463228,Crocosphaera,335,263510,Crocosphaera watsonii,1464,263511
6638,GCF_001039555.1,356001,Crocosphaera,335,263510,Crocosphaera watsonii,1464,263511
7202,GCF_000167195.1,203058,Crocosphaera,335,263510,Crocosphaera watsonii,1464,263511
18975,GCF_001039635.1,356041,Crocosphaera,335,263510,Crocosphaera watsonii,1464,263511
21183,GCF_001050835.1,362301,Crocosphaera,335,263510,Crocosphaera watsonii,1464,263511
39844,GCF_001039615.1,356031,Crocosphaera,335,263510,Crocosphaera watsonii,1464,263511
24599,GCF_000330745.1,525868,Rhodopirellula,321,265488,Rhodopirellula baltica,1394,265606
29711,GCF_000304635.1,493288,Rhodopirellula,321,265488,Rhodopirellula baltica,1394,265606
33984,GCF_000195185.1,465228,Rhodopirellula,321,265488,Rhodopirellula baltica,1394,265606
41506,GCF_000196115.1,264578,Rhodopirellula,321,265488,Rhodopirellula baltica,1394,265606
30778,GCF_000338295.1,540378,Rhodopirellula,321,265488,Rhodopirellula europaea,1393,1263866
40496,GCF_000346315.1,563468,Rhodopirellula,321,265488,Rhodopirellula europaea,1393,1263866
13740,GCF_000238055.2,710098,Oribacterium,414,265975,Oribacterium parvum,1736,1501329
25045,GCF_000277505.1,398988,Oribacterium,414,265975,Oribacterium parvum,1736,1501329
25870,GCF_001458315.1,590681,Thalassobacter,144,266808,Thalassobacter stenotrophicus,866,266809
39738,GCF_000765015.1,216291,Thalassobacter,144,266808,Thalassobacter stenotrophicus,866,266809
3482,GCF_001507385.1,615211,Catabacter,35,270497,Catabacter hongkongensis,544,270498
4323,GCF_000981035.1,326211,Catabacter,35,270497,Catabacter hongkongensis,544,270498
22446,GCF_000011565.1,32688,Candidatus Protochlamydia,371,282132,Candidatus Protochlamydia amoebophila,1577,362787
45893,GCF_000813625.1,240471,Candidatus Protochlamydia,371,282132,Candidatus Protochlamydia amoebophila,1577,362787
11166,GCF_000375545.1,632938,Kordiimonas,324,288021,Kordiimonas gwangyangensis,1431,288022
15727,GCF_000616065.1,142911,Kordiimonas,324,288021,Kordiimonas gwangyangensis,1431,288022
